t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167020.104403562,i7a0qgwkrdzt,Barry,0,3n1k98,52,3817872290,1,0,0,228,True
167023.631445285,i7a0qgwkrdzt,Barry,0,3n1k98,11,1266364773,1,0,0,228,True
167042.682655642,i7a0qgwkrdzt,Barry,2,3n1k98,64,3281308174,1,0,0,228,True
167047.494000479,i7a0qgwkrdzt,Barry,3,3n1k98,78,2126434868,1,0,0,228,True
167048.173103663,i7a0qgwkrdzt,Barry,3,3n1k98,13,788209111,1,0,0,228,True
167048.533389936,i7a0qgwkrdzt,Barry,3,3n1k98,23,910252656,2,0,0,100,True
167049.611599484,i7a0qgwkrdzt,Barry,3,3n1k98,39,3331329127,1,0,0,228,True
167050.126991673,i7a0qgwkrdzt,Barry,3,3n1k98,69,3898422164,2,0,0,100,True
167050.974074135,i7a0qgwkrdzt,Barry,3,3n1k98,3,3449637807,1,0,0,228,True
167052.343913229,i7a0qgwkrdzt,Barry,3,3n1k98,25,938757545,1,0,0,228,True
167053.225415319,i7a0qgwkrdzt,Barry,3,3n1k98,24,3504401801,1,0,0,228,True
167055.105448053,i7a0qgwkrdzt,Barry,3,3n1k98,33,1372848802,1,0,0,228,True
167055.810135832,i7a0qgwkrdzt,Barry,4,3n1k98,1,3568916452,1,0,0,228,True
167066.426558258,i7a0qgwkrdzt,Barry,5,3n1k98,46,1749587663,1,0,0,228,True
167066.783483296,i7a0qgwkrdzt,Barry,5,3n1k98,43,2098498783,2,0,0,100,True
167067.465563776,i7a0qgwkrdzt,Barry,5,3n1k98,74,307338772,1,0,0,228,True
167068.150563306,i7a0qgwkrdzt,Barry,5,3n1k98,10,3960455872,1,0,0,228,True
167068.518993447,i7a0qgwkrdzt,Barry,5,3n1k98,45,2511405624,2,0,0,100,True
167073.1074271,i7a0qgwkrdzt,Barry,5,3n1k98,56,1595758325,1,0,0,228,True
167074.480064242,i7a0qgwkrdzt,Barry,5,3n1k98,5,2392997559,1,0,0,228,True
167078.391283724,i7a0qgwkrdzt,Barry,6,3n1k98,6,1853199279,1,0,0,228,True
167081.096954254,i7a0qgwkrdzt,Barry,6,3n1k98,20,3966172119,2,0,0,100,True
167082.48139511,i7a0qgwkrdzt,Barry,6,3n1k98,77,3756399086,2,0,0,100,True
167119.42377762,i7a0qgwkrdzt,Barry,10,3n1k98,17,639365050,1,0,0,228,False
167121.484565165,i7a0qgwkrdzt,Barry,10,3n1k98,55,266581675,1,0,0,228,False
167125.795507269,i7a0qgwkrdzt,Barry,10,3n1k98,62,1473371897,1,0,0,228,False
167128.345789894,i7a0qgwkrdzt,Barry,11,3n1k98,7,1054651459,2,0,0,100,True
167139.325470846,i7a0qgwkrdzt,Barry,12,3n1k98,22,2532333866,1,0,0,228,True
167140.064088123,i7a0qgwkrdzt,Barry,12,3n1k98,22,3662633829,2,0,0,100,True
167140.762618068,i7a0qgwkrdzt,Barry,12,3n1k98,21,1144348995,2,0,0,100,True
167144.526216212,i7a0qgwkrdzt,Barry,12,3n1k98,62,380165870,1,0,0,228,True
167144.885702321,i7a0qgwkrdzt,Barry,12,3n1k98,21,898615491,2,0,0,100,True
167145.629260117,i7a0qgwkrdzt,Barry,12,3n1k98,21,2137810481,1,0,0,228,True
167156.199721334,i7a0qgwkrdzt,Barry,14,3n1k98,21,3770031879,2,0,0,100,True
167156.56216873,i7a0qgwkrdzt,Barry,14,3n1k98,76,1107675003,2,0,0,100,True
