t,addr,owner,current_round,file_id,chunk_id,mess_id,type,sent,received,forwarded,success
167020.850629492,1jaz52692jgm,Vicki,0,d1wh07,14,290322236,1,0,228,0,True
167021.214800949,1jaz52692jgm,Vicki,0,d1wh07,14,509669306,2,100,0,0,True
167023.651046154,1jaz52692jgm,Vicki,0,d1wh07,10,729197944,1,0,228,0,True
167024.007923386,1jaz52692jgm,Vicki,0,d1wh07,10,1817872644,2,100,0,0,True
167024.012039669,1jaz52692jgm,Vicki,0,d1wh07,4,3556766100,1,0,228,0,True
167024.379325194,1jaz52692jgm,Vicki,0,d1wh07,4,3023044165,2,100,0,0,True
167026.088125278,1jaz52692jgm,Vicki,1,d1wh07,56,695604470,1,0,228,0,True
167026.45459731,1jaz52692jgm,Vicki,1,d1wh07,56,3068187934,2,100,0,0,True
167026.508533229,1jaz52692jgm,Vicki,1,d1wh07,28,251436423,1,0,228,0,True
167026.876126154,1jaz52692jgm,Vicki,1,d1wh07,28,351546777,2,100,0,0,True
167028.603369902,1jaz52692jgm,Vicki,1,d1wh07,39,3393266448,1,0,228,0,True
167028.964049977,1jaz52692jgm,Vicki,1,d1wh07,39,859105308,2,100,0,0,True
167029.305207618,1jaz52692jgm,Vicki,1,d1wh07,3,1253735325,1,0,228,0,True
167029.663403462,1jaz52692jgm,Vicki,1,d1wh07,3,800650593,2,100,0,0,True
167030.017409023,1jaz52692jgm,Vicki,1,d1wh07,54,3565218588,1,0,228,0,True
167030.377252657,1jaz52692jgm,Vicki,1,d1wh07,54,2678450897,2,100,0,0,True
167030.699354308,1jaz52692jgm,Vicki,1,d1wh07,48,987091914,1,0,228,0,True
167031.062193027,1jaz52692jgm,Vicki,1,d1wh07,48,3713039639,2,100,0,0,True
167031.35883691,1jaz52692jgm,Vicki,1,d1wh07,70,1528486703,1,0,228,0,True
167031.72512342,1jaz52692jgm,Vicki,1,d1wh07,70,811021336,2,100,0,0,True
167032.106911342,1jaz52692jgm,Vicki,1,d1wh07,49,1067393401,1,0,228,0,True
167032.46940516,1jaz52692jgm,Vicki,1,d1wh07,49,3100725686,2,100,0,0,True
167033.151720725,1jaz52692jgm,Vicki,1,d1wh07,72,1943852456,1,0,228,0,True
167033.524090514,1jaz52692jgm,Vicki,1,d1wh07,72,2622037547,2,100,0,0,True
167034.577030613,1jaz52692jgm,Vicki,1,d1wh07,38,1187751603,1,0,228,0,True
167034.940504654,1jaz52692jgm,Vicki,1,d1wh07,38,253068767,2,100,0,0,True
167035.261913108,1jaz52692jgm,Vicki,1,d1wh07,37,1326387683,1,0,228,0,True
167035.655835723,1jaz52692jgm,Vicki,2,d1wh07,37,2454702770,2,100,0,0,True
167035.659898173,1jaz52692jgm,Vicki,2,d1wh07,34,567441852,1,0,228,0,True
167036.04460848,1jaz52692jgm,Vicki,2,d1wh07,34,2852832764,2,100,0,0,True
167038.279557863,1jaz52692jgm,Vicki,2,d1wh07,67,3326423390,1,0,228,0,True
167038.644727541,1jaz52692jgm,Vicki,2,d1wh07,67,3278305638,2,100,0,0,True
167039.69428648,1jaz52692jgm,Vicki,2,d1wh07,23,3401889014,1,0,228,0,True
167040.057836324,1jaz52692jgm,Vicki,2,d1wh07,23,3423185366,2,100,0,0,True
167041.7108139,1jaz52692jgm,Vicki,2,d1wh07,61,795334340,1,0,228,0,True
167042.076981326,1jaz52692jgm,Vicki,2,d1wh07,61,2563181500,2,100,0,0,True
167043.789898616,1jaz52692jgm,Vicki,2,d1wh07,45,291971935,1,0,228,0,True
167044.150387535,1jaz52692jgm,Vicki,2,d1wh07,45,4165698459,2,100,0,0,True
167044.825022854,1jaz52692jgm,Vicki,2,d1wh07,74,562104361,1,0,228,0,True
167045.194916209,1jaz52692jgm,Vicki,2,d1wh07,74,3126327750,2,100,0,0,True
167058.5010393,1jaz52692jgm,Vicki,4,d1wh07,5,3912413138,1,0,228,0,True
167058.863872892,1jaz52692jgm,Vicki,4,d1wh07,5,2848063499,2,100,0,0,True
167059.896111243,1jaz52692jgm,Vicki,4,d1wh07,29,2761795276,1,0,228,0,True
167060.253269842,1jaz52692jgm,Vicki,4,d1wh07,29,2412334920,2,100,0,0,True
167060.592482324,1jaz52692jgm,Vicki,4,d1wh07,60,538066646,1,0,228,0,True
167060.951590816,1jaz52692jgm,Vicki,4,d1wh07,60,1826393909,2,100,0,0,True
167062.676680127,1jaz52692jgm,Vicki,4,d1wh07,41,1801326883,1,0,228,0,True
167063.043575338,1jaz52692jgm,Vicki,4,d1wh07,41,397510950,2,100,0,0,True
167064.758327741,1jaz52692jgm,Vicki,4,d1wh07,51,4116871976,1,0,228,0,True
167065.118911912,1jaz52692jgm,Vicki,4,d1wh07,51,762281084,2,100,0,0,True
167066.974923086,1jaz52692jgm,Vicki,5,d1wh07,50,587670513,1,0,228,0,True
167067.337126557,1jaz52692jgm,Vicki,5,d1wh07,50,408460131,2,100,0,0,True
167067.524794203,1jaz52692jgm,Vicki,5,d1wh07,47,2921054830,1,0,228,0,True
167067.887058378,1jaz52692jgm,Vicki,5,d1wh07,47,427709902,2,100,0,0,True
167069.62331618,1jaz52692jgm,Vicki,5,d1wh07,36,810660780,1,0,228,0,True
167069.985560397,1jaz52692jgm,Vicki,5,d1wh07,36,1320976190,2,100,0,0,True
167070.98715289,1jaz52692jgm,Vicki,5,d1wh07,19,1126736422,1,0,228,0,True
167071.355599174,1jaz52692jgm,Vicki,5,d1wh07,19,973821,2,100,0,0,True
167072.348671852,1jaz52692jgm,Vicki,5,d1wh07,78,3319278788,1,0,228,0,True
167072.706199678,1jaz52692jgm,Vicki,5,d1wh07,78,4249649265,2,100,0,0,True
167072.710559238,1jaz52692jgm,Vicki,5,d1wh07,69,3564260266,1,0,228,0,True
167073.086984639,1jaz52692jgm,Vicki,5,d1wh07,69,1575128713,2,100,0,0,True
167073.091306318,1jaz52692jgm,Vicki,5,d1wh07,46,2805887859,1,0,228,0,True
167073.453738025,1jaz52692jgm,Vicki,5,d1wh07,46,3496511535,2,100,0,0,True
167074.837776185,1jaz52692jgm,Vicki,5,d1wh07,12,1203199908,1,0,228,0,True
167075.20055175,1jaz52692jgm,Vicki,5,d1wh07,12,2098535410,2,100,0,0,True
167075.205244309,1jaz52692jgm,Vicki,5,d1wh07,9,3760287606,1,0,228,0,True
167075.573314864,1jaz52692jgm,Vicki,5,d1wh07,9,213165929,2,100,0,0,True
167075.578147389,1jaz52692jgm,Vicki,5,d1wh07,35,3271051674,1,0,228,0,True
167075.952341609,1jaz52692jgm,Vicki,6,d1wh07,35,2865438216,2,100,0,0,True
167077.151727294,1jaz52692jgm,Vicki,6,d1wh07,59,1874904462,1,0,228,0,True
167077.508817462,1jaz52692jgm,Vicki,6,d1wh07,59,3513402836,2,100,0,0,True
167077.88005891,1jaz52692jgm,Vicki,6,d1wh07,20,2803653850,1,0,228,0,True
167078.238059284,1jaz52692jgm,Vicki,6,d1wh07,20,4209929643,2,100,0,0,True
167078.566258819,1jaz52692jgm,Vicki,6,d1wh07,26,919287914,1,0,228,0,True
167078.935636593,1jaz52692jgm,Vicki,6,d1wh07,26,3478548214,2,100,0,0,True
167087.795070949,1jaz52692jgm,Vicki,7,d1wh07,40,2005525104,1,0,228,0,True
167088.158877525,1jaz52692jgm,Vicki,7,d1wh07,40,420295106,2,100,0,0,True
167088.484460372,1jaz52692jgm,Vicki,7,d1wh07,53,3581263206,1,0,228,0,True
167088.845482335,1jaz52692jgm,Vicki,7,d1wh07,53,3494563644,2,100,0,0,True
167089.852979307,1jaz52692jgm,Vicki,7,d1wh07,75,1239103453,1,0,228,0,True
167090.218231758,1jaz52692jgm,Vicki,7,d1wh07,75,2126326301,2,100,0,0,True
167090.540817286,1jaz52692jgm,Vicki,7,d1wh07,68,3794898317,1,0,228,0,True
167090.907245569,1jaz52692jgm,Vicki,7,d1wh07,68,880633098,2,100,0,0,True
167091.954416927,1jaz52692jgm,Vicki,7,d1wh07,52,2105659512,1,0,228,0,True
167092.312175978,1jaz52692jgm,Vicki,7,d1wh07,52,325555409,2,100,0,0,True
167092.659729774,1jaz52692jgm,Vicki,7,d1wh07,16,3431487368,1,0,228,0,True
167093.024557928,1jaz52692jgm,Vicki,7,d1wh07,16,2413930554,2,100,0,0,True
167093.342163931,1jaz52692jgm,Vicki,7,d1wh07,2,914528092,1,0,228,0,True
167093.705435413,1jaz52692jgm,Vicki,7,d1wh07,2,899763828,2,100,0,0,True
167094.034679324,1jaz52692jgm,Vicki,7,d1wh07,79,3630198720,1,0,228,0,True
167094.400562882,1jaz52692jgm,Vicki,7,d1wh07,79,551600121,2,100,0,0,True
167094.714565092,1jaz52692jgm,Vicki,7,d1wh07,31,1144810245,1,0,228,0,True
167095.080918672,1jaz52692jgm,Vicki,7,d1wh07,31,3107842320,2,100,0,0,True
167095.394209896,1jaz52692jgm,Vicki,7,d1wh07,43,156431918,1,0,228,0,True
167095.754429438,1jaz52692jgm,Vicki,8,d1wh07,43,485900799,2,100,0,0,True
167096.857385167,1jaz52692jgm,Vicki,8,d1wh07,18,3877374448,1,0,228,0,True
167097.219890159,1jaz52692jgm,Vicki,8,d1wh07,18,1575556463,2,100,0,0,True
167097.544102836,1jaz52692jgm,Vicki,8,d1wh07,32,1514776945,1,0,228,0,True
167097.907865356,1jaz52692jgm,Vicki,8,d1wh07,32,1349065547,2,100,0,0,True
167098.592909465,1jaz52692jgm,Vicki,8,d1wh07,64,3234889792,1,0,228,0,True
167098.957996153,1jaz52692jgm,Vicki,8,d1wh07,64,3464930632,2,100,0,0,True
167098.962736048,1jaz52692jgm,Vicki,8,d1wh07,25,1879281600,1,0,228,0,True
167099.32348509,1jaz52692jgm,Vicki,8,d1wh07,25,3451605861,2,100,0,0,True
167099.565938181,1jaz52692jgm,Vicki,8,d1wh07,17,891196446,1,0,228,0,True
167099.932420584,1jaz52692jgm,Vicki,8,d1wh07,17,3484576491,2,100,0,0,True
167100.943981151,1jaz52692jgm,Vicki,8,d1wh07,30,1558915831,1,0,228,0,True
167101.306820351,1jaz52692jgm,Vicki,8,d1wh07,30,1015569436,2,100,0,0,True
167101.631670721,1jaz52692jgm,Vicki,8,d1wh07,44,90037046,1,0,228,0,True
167101.996173392,1jaz52692jgm,Vicki,8,d1wh07,44,3712635561,2,100,0,0,True
167102.365560994,1jaz52692jgm,Vicki,8,d1wh07,76,1190461424,1,0,228,0,True
167102.726317204,1jaz52692jgm,Vicki,8,d1wh07,76,4082010236,2,100,0,0,True
167103.711307758,1jaz52692jgm,Vicki,8,d1wh07,7,1704002208,1,0,228,0,True
167104.074192174,1jaz52692jgm,Vicki,8,d1wh07,7,2768855374,2,100,0,0,True
167104.401061586,1jaz52692jgm,Vicki,8,d1wh07,27,3131095744,1,0,228,0,True
167104.764962345,1jaz52692jgm,Vicki,8,d1wh07,27,629038909,2,100,0,0,True
167105.106213861,1jaz52692jgm,Vicki,8,d1wh07,76,178814247,1,0,228,0,True
167105.472842245,1jaz52692jgm,Vicki,8,d1wh07,76,3328094843,2,100,0,0,True
167105.765067735,1jaz52692jgm,Vicki,9,d1wh07,44,1453731402,1,0,228,0,True
167106.154506618,1jaz52692jgm,Vicki,9,d1wh07,44,3940964438,2,100,0,0,True
167106.802397322,1jaz52692jgm,Vicki,9,d1wh07,13,2128766265,1,0,228,0,True
167107.168052049,1jaz52692jgm,Vicki,9,d1wh07,13,2218576426,2,100,0,0,True
167107.482339226,1jaz52692jgm,Vicki,9,d1wh07,7,2995711341,1,0,228,0,True
