t,user,current_round
187891.51708218,Vicki,0
187901.591899101,Vicki,1
187911.805386444,Vicki,2
187921.887334908,Vicki,3
187931.910571944,Vicki,4
187941.959363319,Vicki,5
187952.01721916,Vicki,6
187962.11907788,Vicki,7
187972.165908831,Vicki,8
187982.230432214,Vicki,9
187992.251370487,Vicki,10
188002.380977574,Vicki,11
188012.433661508,Vicki,12
188022.456928428,Vicki,13
188032.485320987,Vicki,14
188042.502593625,Vicki,15
188052.505108847,Vicki,16
188062.537608534,Vicki,17
188072.541319875,Vicki,18
188082.569161501,Vicki,19
188092.579524945,Vicki,20
188102.608917035,Vicki,21
188112.622472893,Vicki,22
188122.640244528,Vicki,23
188132.680259017,Vicki,24
188142.699957827,Vicki,25
188152.742707137,Vicki,26
188162.746437129,Vicki,27
188172.756853257,Vicki,28
188182.770346057,Vicki,29
188192.776053216,Vicki,30
188202.790547676,Vicki,31
188212.803485751,Vicki,32
188222.809410914,Vicki,33
188232.82096658,Vicki,34
188242.83421105,Vicki,35
188252.846589574,Vicki,36
188262.859588786,Vicki,37
188272.871285358,Vicki,38
188282.878232155,Vicki,39
188292.886716597,Vicki,40
188302.894881767,Vicki,41
188312.904521655,Vicki,42
188322.912051695,Vicki,43
188332.91825721,Vicki,44
188342.928516402,Vicki,45
188352.93849332,Vicki,46
188362.954134445,Vicki,47
188372.959675875,Vicki,48
188382.96719256,Vicki,49
188392.981394254,Vicki,50
188402.994226726,Vicki,51
188412.997013048,Vicki,52
188423.014580844,Vicki,53
188433.017451119,Vicki,54
188443.021618339,Vicki,55
188453.026733412,Vicki,56
188463.034595613,Vicki,57
188473.03848319,Vicki,58
188483.061591083,Vicki,59
