t,user,current_round
187891.196076139,Nelly,0
187901.385978805,Nelly,1
187911.458509221,Nelly,2
187921.537311124,Nelly,3
187931.569061961,Nelly,4
187941.594073277,Nelly,5
187951.633931491,Nelly,6
187961.659075632,Nelly,7
187971.690164232,Nelly,8
187981.729481543,Nelly,9
187991.744972877,Nelly,10
188001.787441125,Nelly,11
188011.822028654,Nelly,12
188021.900318329,Nelly,13
188031.903299702,Nelly,14
188041.929013036,Nelly,15
188051.967153056,Nelly,16
188061.96803996,Nelly,17
188072.058793236,Nelly,18
188082.066694405,Nelly,19
188092.075792759,Nelly,20
188102.07735394,Nelly,21
188112.088747004,Nelly,22
188122.108072016,Nelly,23
188132.110036076,Nelly,24
188142.137036585,Nelly,25
188152.146823697,Nelly,26
188162.152039045,Nelly,27
188172.161643179,Nelly,28
188182.167257635,Nelly,29
188192.170467279,Nelly,30
188202.179755978,Nelly,31
188212.184229032,Nelly,32
188222.194048065,Nelly,33
188232.200122995,Nelly,34
188242.207648437,Nelly,35
188252.208067118,Nelly,36
188262.232089164,Nelly,37
188272.239702466,Nelly,38
188282.268961672,Nelly,39
188292.270663403,Nelly,40
188302.278139693,Nelly,41
188312.280566781,Nelly,42
188322.285534757,Nelly,43
188332.303825861,Nelly,44
188342.319082994,Nelly,45
188352.324813748,Nelly,46
188362.33527308,Nelly,47
188372.345999637,Nelly,48
188382.357924124,Nelly,49
188392.368638185,Nelly,50
188402.385902323,Nelly,51
188412.386944503,Nelly,52
188422.40316029,Nelly,53
188432.40851567,Nelly,54
188442.420184699,Nelly,55
188452.423022948,Nelly,56
188462.434186315,Nelly,57
188472.442735894,Nelly,58
188482.450461945,Nelly,59
