t,user,current_round
187891.537496215,Barry,0
187901.628250668,Barry,1
187911.848594825,Barry,2
187921.953373204,Barry,3
187932.003722548,Barry,4
187942.018860799,Barry,5
187952.071602239,Barry,6
187962.143080028,Barry,7
187972.198345157,Barry,8
187982.255040108,Barry,9
187992.303841361,Barry,10
188002.410295636,Barry,11
188012.480513412,Barry,12
188022.529951681,Barry,13
188032.570002724,Barry,14
188042.597579132,Barry,15
188052.601261243,Barry,16
188062.627487927,Barry,17
188072.644432325,Barry,18
188082.664885265,Barry,19
188092.672777084,Barry,20
188102.687174644,Barry,21
188112.702381391,Barry,22
188122.71497886,Barry,23
188132.729033808,Barry,24
188142.761335161,Barry,25
188152.775325972,Barry,26
188162.786040452,Barry,27
188172.796778597,Barry,28
188182.803345638,Barry,29
188192.815039695,Barry,30
188202.821263183,Barry,31
188212.835575624,Barry,32
188222.859797429,Barry,33
188232.870155718,Barry,34
188242.878083864,Barry,35
188252.901368883,Barry,36
188262.911071171,Barry,37
188272.914044519,Barry,38
188282.920535708,Barry,39
188292.932676542,Barry,40
188302.944858542,Barry,41
188312.95169599,Barry,42
188322.953535744,Barry,43
188332.967711678,Barry,44
188342.970953403,Barry,45
188352.983436753,Barry,46
188362.987948641,Barry,47
188373.0007092,Barry,48
188383.012429345,Barry,49
188393.040057791,Barry,50
188403.055624809,Barry,51
188413.059057111,Barry,52
188423.067864407,Barry,53
188433.081491087,Barry,54
188443.095301976,Barry,55
188453.109791871,Barry,56
188463.13057478,Barry,57
188473.144763264,Barry,58
188483.15220548,Barry,59
