t,user,current_round
187891.105582457,Vickey,0
187901.248234105,Vickey,1
187911.422446525,Vickey,2
187921.455585612,Vickey,3
187931.487088049,Vickey,4
187941.557151772,Vickey,5
187951.590517859,Vickey,6
187961.621210243,Vickey,7
187971.622655246,Vickey,8
187981.677663215,Vickey,9
187991.688361153,Vickey,10
188001.75085359,Vickey,11
188011.757692551,Vickey,12
188021.846346341,Vickey,13
188031.856573021,Vickey,14
188041.898316433,Vickey,15
188051.905224937,Vickey,16
188061.91070631,Vickey,17
188071.97251025,Vickey,18
188081.996702715,Vickey,19
188091.997719691,Vickey,20
188102.002340648,Vickey,21
188112.027746726,Vickey,22
188122.050342283,Vickey,23
188132.060098506,Vickey,24
188142.06818658,Vickey,25
188152.079055083,Vickey,26
188162.083619724,Vickey,27
188172.097224731,Vickey,28
188182.110191317,Vickey,29
188192.12599415,Vickey,30
188202.133828245,Vickey,31
188212.150130849,Vickey,32
188222.158561811,Vickey,33
188232.1618555,Vickey,34
188242.164663527,Vickey,35
188252.165807103,Vickey,36
188262.183752663,Vickey,37
188272.202290512,Vickey,38
188282.204065958,Vickey,39
188292.210004724,Vickey,40
188302.215319593,Vickey,41
188312.218662201,Vickey,42
188322.231994051,Vickey,43
188332.246395419,Vickey,44
188342.25663673,Vickey,45
188352.269509983,Vickey,46
188362.280323528,Vickey,47
188372.280441844,Vickey,48
188382.284438717,Vickey,49
188392.285684087,Vickey,50
188402.298337988,Vickey,51
188412.303584569,Vickey,52
188422.311035873,Vickey,53
188432.318911179,Vickey,54
188442.322030047,Vickey,55
188452.329058156,Vickey,56
188462.341944302,Vickey,57
188472.348819305,Vickey,58
188482.357779455,Vickey,59
