t,user,current_round
187891.374424941,Moira,0
187901.475693065,Moira,1
187911.597246588,Moira,2
187921.67617808,Moira,3
187931.722139104,Moira,4
187941.747840332,Moira,5
187951.84260658,Moira,6
187961.862941025,Moira,7
187971.894244978,Moira,8
187981.985332492,Moira,9
187992.015473315,Moira,10
188002.080550627,Moira,11
188012.10092902,Moira,12
188022.112456728,Moira,13
188032.143807978,Moira,14
188042.1538762,Moira,15
188052.159689075,Moira,16
188062.180812184,Moira,17
188072.186884961,Moira,18
188082.241921234,Moira,19
188092.307350925,Moira,20
188102.326856451,Moira,21
188112.371485268,Moira,22
188122.382934114,Moira,23
188132.415144606,Moira,24
188142.433216012,Moira,25
188152.446320938,Moira,26
188162.482819582,Moira,27
188172.490762507,Moira,28
188182.515049566,Moira,29
188192.517517343,Moira,30
188202.533524327,Moira,31
188212.534343276,Moira,32
188222.538426601,Moira,33
188232.543754692,Moira,34
188242.573790092,Moira,35
188252.575292082,Moira,36
188262.59469892,Moira,37
188272.606258764,Moira,38
188282.60839402,Moira,39
188292.635483578,Moira,40
188302.645489252,Moira,41
188312.650536338,Moira,42
188322.651398395,Moira,43
188332.667084251,Moira,44
188342.693742362,Moira,45
188352.69802662,Moira,46
188362.712181485,Moira,47
188372.728035866,Moira,48
188382.736621856,Moira,49
188392.753759414,Moira,50
188402.761806917,Moira,51
188412.770941168,Moira,52
188422.77218232,Moira,53
188432.781010812,Moira,54
188442.79942881,Moira,55
188452.804550085,Moira,56
188462.814710177,Moira,57
188472.815349195,Moira,58
188482.828166666,Moira,59
