t,user,current_round
187891.464980362,Lyndsey,0
187901.549996994,Lyndsey,1
187911.740487943,Lyndsey,2
187921.856565465,Lyndsey,3
187931.878477749,Lyndsey,4
187941.928419929,Lyndsey,5
187951.987939493,Lyndsey,6
187962.069458511,Lyndsey,7
187972.099905236,Lyndsey,8
187982.16486378,Lyndsey,9
187992.232247099,Lyndsey,10
188002.329599397,Lyndsey,11
188012.408907952,Lyndsey,12
188022.416890147,Lyndsey,13
188032.42676122,Lyndsey,14
188042.442159867,Lyndsey,15
188052.466105901,Lyndsey,16
188062.489344992,Lyndsey,17
188072.497949354,Lyndsey,18
188082.519537022,Lyndsey,19
188092.534984941,Lyndsey,20
188102.557024833,Lyndsey,21
188112.562169526,Lyndsey,22
188122.572163871,Lyndsey,23
188132.585311898,Lyndsey,24
188142.599335152,Lyndsey,25
188152.645331402,Lyndsey,26
188162.651384035,Lyndsey,27
188172.652188437,Lyndsey,28
188182.654774521,Lyndsey,29
188192.661096618,Lyndsey,30
188202.691589546,Lyndsey,31
188212.70192525,Lyndsey,32
188222.710947684,Lyndsey,33
188232.715052693,Lyndsey,34
188242.726172828,Lyndsey,35
188252.744514783,Lyndsey,36
188262.775878776,Lyndsey,37
188272.792260859,Lyndsey,38
188282.795235062,Lyndsey,39
188292.798129135,Lyndsey,40
188302.806289719,Lyndsey,41
188312.814214673,Lyndsey,42
188322.830875768,Lyndsey,43
188332.849266283,Lyndsey,44
188342.864996767,Lyndsey,45
188352.868487197,Lyndsey,46
188362.880807374,Lyndsey,47
188372.892797487,Lyndsey,48
188382.91725193,Lyndsey,49
188392.922979166,Lyndsey,50
188402.932754388,Lyndsey,51
188412.939667766,Lyndsey,52
188422.966531682,Lyndsey,53
188432.974738911,Lyndsey,54
188442.982388354,Lyndsey,55
188452.982830962,Lyndsey,56
188462.986381051,Lyndsey,57
188472.996280135,Lyndsey,58
188483.016239566,Lyndsey,59
