t,user,current_round
187891.327777043,Morgan,0
187901.448051564,Morgan,1
187911.553295834,Morgan,2
187921.645533425,Morgan,3
187931.706644463,Morgan,4
187941.711571823,Morgan,5
187951.781204312,Morgan,6
187961.816280331,Morgan,7
187971.87461988,Morgan,8
187981.945287623,Morgan,9
187991.978396124,Morgan,10
188002.030102264,Morgan,11
188012.042164293,Morgan,12
188022.06006644,Morgan,13
188032.091451193,Morgan,14
188042.109883597,Morgan,15
188052.117041534,Morgan,16
188062.142819957,Morgan,17
188072.155777324,Morgan,18
188082.220489683,Morgan,19
188092.254350131,Morgan,20
188102.290898806,Morgan,21
188112.327563904,Morgan,22
188122.357679233,Morgan,23
188132.380226235,Morgan,24
188142.401402815,Morgan,25
188152.41508584,Morgan,26
188162.43648321,Morgan,27
188172.442460797,Morgan,28
188182.454851884,Morgan,29
188192.469479259,Morgan,30
188202.472515457,Morgan,31
188212.485079771,Morgan,32
188222.490088681,Morgan,33
188232.501696884,Morgan,34
188242.520099245,Morgan,35
188252.532408073,Morgan,36
188262.536663975,Morgan,37
188272.550935237,Morgan,38
188282.559904635,Morgan,39
188292.567664124,Morgan,40
188302.58214881,Morgan,41
188312.600905856,Morgan,42
188322.614239089,Morgan,43
188332.627686297,Morgan,44
188342.645106431,Morgan,45
188352.653808848,Morgan,46
188362.666054057,Morgan,47
188372.667302408,Morgan,48
188382.678490545,Morgan,49
188392.692947324,Morgan,50
188402.704789282,Morgan,51
188412.714818171,Morgan,52
188422.725792534,Morgan,53
188432.725900875,Morgan,54
188442.737372656,Morgan,55
188452.749810804,Morgan,56
188462.750068115,Morgan,57
188472.763577972,Morgan,58
188482.779470423,Morgan,59
