t,user,current_round
187891.06154723,Jessica,0
187901.196178553,Jessica,1
187911.364782679,Jessica,2
187921.380171204,Jessica,3
187931.381247553,Jessica,4
187941.386089339,Jessica,5
187951.42813355,Jessica,6
187961.459184415,Jessica,7
187971.470493052,Jessica,8
187981.545695023,Jessica,9
187991.585425652,Jessica,10
188001.661860254,Jessica,11
188011.670597642,Jessica,12
188021.705166043,Jessica,13
188031.721454727,Jessica,14
188041.737799036,Jessica,15
188051.741249965,Jessica,16
188061.763387218,Jessica,17
188071.782115417,Jessica,18
188081.796722912,Jessica,19
188091.806682319,Jessica,20
188101.850436941,Jessica,21
188111.864603739,Jessica,22
188121.866316456,Jessica,23
188131.881692232,Jessica,24
188141.888658189,Jessica,25
188151.890065889,Jessica,26
188161.896947036,Jessica,27
188171.90736931,Jessica,28
188181.920037261,Jessica,29
188191.926029973,Jessica,30
188201.937309156,Jessica,31
188211.957408984,Jessica,32
188221.967985302,Jessica,33
188231.980753497,Jessica,34
188241.986666264,Jessica,35
188251.996065983,Jessica,36
188262.00895457,Jessica,37
188272.024056451,Jessica,38
188282.025937494,Jessica,39
188292.04272188,Jessica,40
188302.057042529,Jessica,41
188312.075216419,Jessica,42
188322.080673495,Jessica,43
188332.093672587,Jessica,44
188342.096086669,Jessica,45
188352.097124066,Jessica,46
188362.099437414,Jessica,47
188372.108701533,Jessica,48
188382.109555818,Jessica,49
188392.113692728,Jessica,50
188402.12303104,Jessica,51
188412.126079363,Jessica,52
188422.134121205,Jessica,53
188432.146294616,Jessica,54
188442.158470206,Jessica,55
188452.170275841,Jessica,56
188462.170896747,Jessica,57
188472.17571762,Jessica,58
188482.18266544,Jessica,59
