t,user,current_round
187890.981401169,Luke,0
187900.992956505,Luke,1
187911.06640222,Luke,2
187921.067314986,Luke,3
187931.101851699,Luke,4
187941.156431844,Luke,5
187951.234272523,Luke,6
187961.246848907,Luke,7
187971.26363519,Luke,8
187981.311314793,Luke,9
187991.330065906,Luke,10
188001.357255652,Luke,11
188011.426727781,Luke,12
188021.452993228,Luke,13
188031.481985184,Luke,14
188041.488090392,Luke,15
188051.502604203,Luke,16
188061.504331305,Luke,17
188071.50484873,Luke,18
188081.507722732,Luke,19
188091.533037941,Luke,20
188101.534966027,Luke,21
188111.555290236,Luke,22
188121.555565547,Luke,23
188131.565628613,Luke,24
188141.593370947,Luke,25
188151.622158688,Luke,26
188161.642483165,Luke,27
188171.651268698,Luke,28
188181.65671745,Luke,29
188191.666924194,Luke,30
188201.678104203,Luke,31
188211.692904655,Luke,32
188221.698445413,Luke,33
188231.703586354,Luke,34
188241.707908486,Luke,35
188251.715280014,Luke,36
188261.728050184,Luke,37
188271.73858982,Luke,38
188281.747942745,Luke,39
188291.768460902,Luke,40
188301.7783658,Luke,41
188311.785832224,Luke,42
188321.796067277,Luke,43
188331.81062053,Luke,44
188341.823154546,Luke,45
188351.838410488,Luke,46
188361.840249805,Luke,47
188371.840352984,Luke,48
188381.844365445,Luke,49
188391.863750985,Luke,50
188401.878747393,Luke,51
188411.890216945,Luke,52
188421.898889967,Luke,53
188431.90279696,Luke,54
188441.91779151,Luke,55
188451.919694053,Luke,56
188461.931042934,Luke,57
188471.937051387,Luke,58
188481.94798326,Luke,59
