t,experiment_id,user,current_round
260204.546304381,26,Many,0
260214.826513715,26,Many,1
260226.084788409,26,Many,2
260236.437775552,26,Many,3
260246.887113649,26,Many,4
260261.115271081,26,Many,5
260272.332204213,26,Many,6
260290.434324704,26,Many,7
260304.211631946,26,Many,8
260316.388451456,26,Many,9
260327.15918333,26,Many,10
260338.197104814,26,Many,11
260350.310483777,26,Many,12
260361.113032952,26,Many,13
260372.078035768,26,Many,14
260383.360342465,26,Many,15
260396.803037086,26,Many,16
260407.170389739,26,Many,17
260418.585272618,26,Many,18
260431.147961966,26,Many,19
260443.452625798,26,Many,20
260453.659877698,26,Many,21
260464.468666849,26,Many,22
260474.840432535,26,Many,23
