t,experiment_id,user,current_round
260204.431833659,26,Vickey,0
260214.69308004,26,Vickey,1
260225.925783076,26,Vickey,2
260236.302332819,26,Vickey,3
260246.750334416,26,Vickey,4
260260.872311095,26,Vickey,5
260272.100275425,26,Vickey,6
260290.083872417,26,Vickey,7
260304.081048048,26,Vickey,8
260316.238033217,26,Vickey,9
260327.032737821,26,Vickey,10
260338.046254128,26,Vickey,11
260350.182828317,26,Vickey,12
260360.971785975,26,Vickey,13
260371.950420197,26,Vickey,14
260383.215943468,26,Vickey,15
260396.661629713,26,Vickey,16
260407.022570855,26,Vickey,17
260418.433453971,26,Vickey,18
260431.003482809,26,Vickey,19
260443.309927535,26,Vickey,20
260453.532285581,26,Vickey,21
260464.332107758,26,Vickey,22
260474.711775518,26,Vickey,23
