t,experiment_id,user,current_round
260204.916747138,26,Temika,0
260215.975738475,26,Temika,1
260228.128666225,26,Temika,2
260240.120730748,26,Temika,3
260253.488353224,26,Temika,4
260271.939915132,26,Temika,5
260289.902841702,26,Temika,6
260304.002184912,26,Temika,7
260316.13082951,26,Temika,8
260326.915704196,26,Temika,9
260337.937391239,26,Temika,10
260350.079853013,26,Temika,11
260360.867239603,26,Temika,12
260371.878956808,26,Temika,13
260383.114379786,26,Temika,14
260396.556578655,26,Temika,15
260406.915173052,26,Temika,16
260418.353189594,26,Temika,17
260430.903322436,26,Temika,18
260441.028358255,26,Temika,19
260451.160121178,26,Temika,20
260461.790425689,26,Temika,21
260471.857580423,26,Temika,22
260482.198662767,26,Temika,23
