t,experiment_id,user,current_round
260204.840140826,26,Brande,0
260215.896106032,26,Brande,1
260228.049208291,26,Brande,2
260240.043304333,26,Brande,3
260253.414623901,26,Brande,4
260271.784150093,26,Brande,5
260289.745660477,26,Brande,6
260303.919310907,26,Brande,7
260316.053066716,26,Brande,8
260326.842715704,26,Brande,9
260337.840122445,26,Brande,10
260349.997232721,26,Brande,11
260360.777827041,26,Brande,12
260371.791953375,26,Brande,13
260383.024077345,26,Brande,14
260393.291533915,26,Brande,15
260405.104085622,26,Brande,16
260416.74387133,26,Brande,17
260427.259254084,26,Brande,18
260438.62685703,26,Brande,19
260449.169173565,26,Brande,20
260459.611415647,26,Brande,21
260469.837831935,26,Brande,22
260481.182600539,26,Brande,23
