t,experiment_id,user,current_round
260204.527825495,26,Sandie,0
260214.801236916,26,Sandie,1
260226.050138065,26,Sandie,2
260236.412704015,26,Sandie,3
260246.868119556,26,Sandie,4
260261.089228082,26,Sandie,5
260272.306556215,26,Sandie,6
260290.361572598,26,Sandie,7
260304.191523584,26,Sandie,8
260316.362383229,26,Sandie,9
260327.13472188,26,Sandie,10
260338.171166851,26,Sandie,11
260350.290038914,26,Sandie,12
260361.087612923,26,Sandie,13
260372.058042943,26,Sandie,14
260383.334658822,26,Sandie,15
260396.778675553,26,Sandie,16
260407.145904708,26,Sandie,17
260418.555652648,26,Sandie,18
260431.1235331,26,Sandie,19
260443.432188039,26,Sandie,20
260453.639843678,26,Sandie,21
260464.447585322,26,Sandie,22
260474.819086709,26,Sandie,23
