t,experiment_id,user,current_round
260204.6573655,26,Queen,0
260215.696591166,26,Queen,1
260226.233073515,26,Queen,2
260239.840728018,26,Queen,3
260253.217127972,26,Queen,4
260271.321034774,26,Queen,5
260289.401648934,26,Queen,6
260303.709071627,26,Queen,7
260315.833544142,26,Queen,8
260326.62035134,26,Queen,9
260337.642944623,26,Queen,10
260349.795892548,26,Queen,11
260360.594643838,26,Queen,12
260371.602483111,26,Queen,13
260382.808158182,26,Queen,14
260393.071111526,26,Queen,15
260404.897013225,26,Queen,16
260416.489919159,26,Queen,17
260427.040849679,26,Queen,18
260438.424983479,26,Queen,19
260448.975988029,26,Queen,20
260459.410668749,26,Queen,21
260469.6295853,26,Queen,22
260479.67806308,26,Queen,23
