t,experiment_id,user,current_round
260204.675443159,26,Evelyne,0
260215.717709488,26,Evelyne,1
260226.251207602,26,Evelyne,2
260239.866661027,26,Evelyne,3
260253.235231509,26,Evelyne,4
260271.366703966,26,Evelyne,5
260289.466828648,26,Evelyne,6
260303.732225581,26,Evelyne,7
260315.858670481,26,Evelyne,8
260326.640571855,26,Evelyne,9
260337.661853162,26,Evelyne,10
260349.805158295,26,Evelyne,11
260360.616155965,26,Evelyne,12
260371.617250593,26,Evelyne,13
260382.825864343,26,Evelyne,14
260393.096434989,26,Evelyne,15
260404.914703961,26,Evelyne,16
260416.528602632,26,Evelyne,17
260427.05809382,26,Evelyne,18
260438.447808846,26,Evelyne,19
260448.992072109,26,Evelyne,20
260459.432801949,26,Evelyne,21
260469.648366924,26,Evelyne,22
260479.697443575,26,Evelyne,23
