t,experiment_id,user,current_round
260204.480721125,26,Otha,0
260214.74597475,26,Otha,1
260225.987044158,26,Otha,2
260236.365659541,26,Otha,3
260246.804358122,26,Otha,4
260260.955345128,26,Otha,5
260272.222228914,26,Otha,6
260290.208925805,26,Otha,7
260304.146314698,26,Otha,8
260316.298303429,26,Otha,9
260327.091503557,26,Otha,10
260338.111168763,26,Otha,11
260350.238695084,26,Otha,12
260361.018119214,26,Otha,13
260372.011219559,26,Otha,14
260383.282255214,26,Otha,15
260396.721189512,26,Otha,16
260407.080585695,26,Otha,17
260418.495000118,26,Otha,18
260431.063466997,26,Otha,19
260443.382490294,26,Otha,20
260453.592829273,26,Otha,21
260464.395901934,26,Otha,22
260474.767261837,26,Otha,23
